id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,target
174397,4,1,1,1,1,1,2,1,0,0,1,0,1,0,1,3,4,0,3,8,0,0,0,0,1,1,1,1,0,4,1,1,0,0,3,6,0,6,0,2,2,0,1,1,2,2,0,2,1,0,1,1,0,2,8,0,4,0,2,1,0,1,0,1,6,1,1,4,0,0,1,1,13,1,0,Class_1
133179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,Class_6
35458,0,1,1,0,0,0,2,0,0,0,1,0,0,6,0,0,3,0,0,5,2,0,0,0,43,0,0,0,0,2,2,36,2,0,0,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,27,1,0,4,2,3,0,0,2,1,0,3,0,0,0,0,0,15,0,0,2,1,0,0,0,Class_8
18857,5,0,34,4,11,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,1,0,1,8,1,0,0,0,2,0,54,0,0,11,8,2,0,4,1,0,0,1,0,5,60,0,4,3,2,19,0,0,6,0,30,0,0,0,1,0,0,5,0,6,0,1,0,3,0,0,5,2,48,Class_3
199262,0,0,2,4,0,0,0,3,7,0,0,0,3,1,2,0,3,0,2,2,0,2,0,0,1,149,0,0,3,7,0,1,0,4,0,3,0,5,4,1,2,0,0,5,1,0,1,0,1,0,2,0,2,2,0,0,1,0,0,0,1,0,0,0,0,5,13,0,0,0,0,0,0,2,0,Class_6
5011,1,0,1,1,1,0,7,1,3,2,1,1,3,1,1,0,4,1,18,4,0,3,0,15,1,1,0,2,1,3,3,1,0,0,0,1,0,1,0,2,1,0,0,9,1,2,1,0,1,0,1,1,1,2,12,1,1,0,1,1,2,0,10,0,2,1,0,1,2,0,3,0,2,0,1,Class_8
116696,0,3,1,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,4,0,0,3,2,0,0,0,0,0,1,0,0,3,1,4,0,0,0,6,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,Class_8
106799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Class_9
113874,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,0,5,5,0,1,0,0,0,3,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,4,2,2,0,0,0,0,0,2,0,1,0,1,0,4,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,2,Class_8
51593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Class_2
21452,4,0,1,7,0,1,0,0,0,0,0,0,1,2,0,0,1,0,2,4,3,0,0,0,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,42,0,0,0,1,0,0,1,1,0,2,4,1,2,0,0,0,0,5,0,0,0,0,0,2,0,0,1,1,0,1,0,Class_2
82877,0,1,0,1,0,1,4,0,2,0,3,0,0,0,1,0,4,0,1,0,1,0,0,0,1,1,1,0,0,0,0,3,0,1,0,7,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,4,1,1,5,0,2,0,2,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,Class_8
20466,0,0,1,1,7,0,14,1,1,6,0,2,5,0,6,0,6,0,2,57,1,2,0,0,11,4,1,0,5,53,3,26,0,1,28,1,1,1,0,2,0,0,1,4,1,0,0,2,20,0,11,14,0,1,6,1,0,0,6,2,2,1,0,0,0,0,0,6,1,4,0,3,0,6,0,Class_9
132897,0,0,9,0,0,0,0,0,1,0,0,0,3,3,3,0,0,11,1,0,2,0,0,0,1,1,6,0,0,0,0,0,0,1,0,2,6,0,0,11,1,0,0,5,0,2,0,0,0,0,1,0,3,2,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,2,0,1,0,0,0,Class_6
144999,0,0,2,0,0,0,0,0,3,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,Class_8
34757,1,12,0,0,1,0,0,0,0,0,0,0,6,1,2,0,0,0,5,13,1,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,3,1,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Class_9
25414,19,4,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,8,6,1,0,1,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,4,1,1,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_9
165850,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Class_6
169611,3,2,4,0,1,1,0,0,0,17,0,0,8,0,1,15,2,0,3,6,1,0,0,0,0,3,1,0,2,0,0,0,1,0,0,1,0,13,0,2,0,9,0,27,0,0,0,0,1,0,0,1,0,1,7,0,0,2,0,0,1,1,1,0,0,3,0,1,0,0,0,3,0,0,0,Class_7
82472,0,4,0,0,0,2,0,0,0,0,6,2,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Class_5
3054,0,4,0,0,0,0,0,0,10,0,0,0,4,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,2,7,0,0,0,0,0,0,1,0,2,0,0,0,1,0,Class_2
65962,0,2,0,1,1,0,0,0,0,1,0,0,1,2,2,0,0,0,2,1,1,0,0,0,0,1,0,0,9,0,1,4,0,4,1,1,0,0,0,8,1,0,0,9,1,1,1,1,2,0,2,0,0,2,24,1,2,0,2,2,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,Class_6
168305,0,0,0,0,0,1,0,4,0,0,3,0,0,2,0,0,0,0,1,1,0,1,0,1,1,7,2,0,0,2,0,1,1,1,0,0,0,5,0,2,0,0,0,12,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,7,0,0,4,Class_9
156465,0,4,1,1,0,0,1,2,0,1,0,0,3,0,1,0,3,0,4,3,0,0,0,0,0,0,0,1,1,1,0,5,2,1,2,1,0,10,0,0,1,0,0,2,2,1,2,0,0,0,2,0,1,4,0,0,1,0,0,0,0,2,17,0,1,0,0,0,0,0,0,2,3,0,0,Class_8
171626,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Class_2
69983,1,0,0,0,0,3,1,1,5,0,8,1,4,2,0,0,4,0,3,6,0,7,0,0,0,6,0,2,0,1,2,1,1,0,0,1,0,5,0,6,0,4,5,1,0,1,0,4,2,0,0,0,3,0,8,0,2,1,0,0,52,0,0,0,0,31,0,4,0,0,1,0,18,0,0,Class_6
54498,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,5,5,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,3,0,0,0,0,0,2,2,0,1,0,6,0,Class_9
180007,3,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,1,0,1,1,0,10,0,0,0,0,0,1,1,0,0,0,Class_9
153238,2,1,0,2,0,0,0,0,4,6,2,0,4,0,7,0,3,0,3,4,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,1,5,1,5,0,0,1,6,6,0,1,3,0,0,5,0,0,1,2,1,1,0,3,1,0,0,4,26,1,1,1,0,0,Class_9
25840,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,2,0,0,0,6,2,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,Class_3
181058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
57188,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,Class_6
10750,0,0,1,0,0,0,0,0,7,1,6,0,3,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,Class_6
2613,1,0,9,0,1,2,4,1,4,0,0,0,2,1,0,2,0,0,0,2,1,0,0,20,0,0,0,0,36,4,0,4,0,5,0,1,0,0,0,3,0,0,0,7,2,0,0,1,0,0,4,5,0,0,32,31,4,0,2,0,5,6,0,0,0,1,0,16,2,0,1,7,4,74,0,Class_4
195881,0,1,0,0,0,1,0,2,0,2,1,0,3,0,3,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,Class_8
54381,0,1,44,0,0,41,1,3,12,2,0,1,3,1,1,98,4,0,4,1,0,0,58,8,0,0,0,0,2,53,0,7,2,1,2,1,0,3,0,7,6,1,0,1,0,0,47,53,0,0,1,51,2,1,5,3,4,2,3,1,3,1,3,5,0,4,2,0,0,0,0,0,12,0,32,Class_9
177065,1,5,5,12,3,36,0,1,24,0,1,36,5,0,1,1,2,0,3,9,1,2,2,0,68,6,0,0,21,1,1,2,3,0,0,0,0,2,0,3,3,5,0,49,1,6,64,0,1,7,3,0,0,3,8,1,5,0,1,0,2,1,1,0,13,4,1,2,0,26,0,0,2,2,51,Class_8
25817,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
97265,3,1,1,4,0,0,0,0,3,0,0,0,2,0,0,1,1,0,4,7,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,8,1,0,0,6,0,1,1,3,1,2,0,1,1,1,5,2,2,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,1,Class_6
172874,0,0,0,0,0,2,0,0,2,0,7,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0,Class_6
135228,5,0,0,0,0,1,2,0,0,4,0,0,1,0,3,0,1,0,2,0,1,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,0,Class_6
142465,1,0,0,0,2,2,2,1,0,0,1,0,2,0,1,9,0,0,1,0,2,0,0,0,0,2,1,0,1,1,0,3,0,10,1,0,0,0,0,4,25,0,1,2,2,2,0,0,0,0,0,0,0,0,17,7,5,0,0,1,6,0,3,0,0,0,0,3,1,1,0,1,0,7,1,Class_1
168371,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,Class_4
113475,0,0,1,0,2,1,0,0,1,45,8,0,5,17,3,1,1,1,5,22,6,0,0,5,2,149,3,0,3,0,4,0,0,23,0,2,1,1,1,0,1,0,0,5,1,0,0,37,18,1,16,0,0,2,0,1,8,0,9,1,0,0,0,0,0,4,11,1,0,0,10,0,1,22,3,Class_8
134422,5,1,0,0,0,0,0,0,0,0,0,20,0,20,2,0,8,0,1,6,2,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,5,0,0,1,0,0,0,0,2,5,0,0,0,0,4,1,0,0,6,6,41,0,6,3,0,1,1,0,0,12,1,0,0,0,1,2,0,2,0,Class_6
83875,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Class_9
88923,0,2,0,0,1,2,0,0,19,0,2,0,3,0,1,0,0,1,1,7,1,0,5,0,1,5,1,0,1,2,1,0,0,2,1,1,0,0,0,3,4,3,37,6,0,1,2,0,0,0,6,3,0,0,2,0,3,0,1,0,0,0,7,5,0,0,0,4,2,0,0,0,0,0,0,Class_9
45035,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,Class_6
132753,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,Class_3
35787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_9
8198,0,0,0,7,0,0,2,2,1,0,7,0,2,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,8,0,0,0,0,1,0,9,0,1,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,Class_2
129595,0,0,0,0,0,1,5,0,0,0,0,0,2,0,0,0,0,0,3,4,2,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,15,0,2,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_2
165955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
152622,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
107315,3,4,36,26,1,0,0,0,1,0,6,0,0,0,0,0,2,0,1,0,1,2,0,0,2,7,1,1,18,0,1,15,0,4,0,31,0,5,6,3,0,1,4,12,7,0,14,5,0,0,4,8,0,1,104,0,0,0,1,0,0,0,4,2,0,4,1,0,2,0,1,3,38,0,0,Class_7
37652,0,0,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,1,0,6,0,0,0,22,0,1,0,0,0,0,5,0,0,2,0,0,0,0,1,1,0,2,0,0,0,2,0,0,12,0,2,0,0,2,0,0,5,4,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,Class_2
49312,5,0,0,1,0,0,0,0,8,0,0,0,1,1,0,0,0,0,4,6,0,0,0,0,0,0,0,2,61,1,0,0,0,6,0,6,0,1,0,0,0,0,0,1,0,1,0,1,0,0,7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,2,0,Class_6
184204,0,5,2,4,0,2,0,0,38,40,1,0,4,35,6,2,1,0,5,6,0,0,0,0,0,9,0,0,2,3,1,2,1,1,0,0,0,3,0,0,3,0,17,45,2,0,2,64,0,0,1,1,1,0,4,0,2,2,1,41,2,2,7,0,0,1,0,1,1,0,4,0,0,51,0,Class_8
140744,0,38,0,0,4,1,2,0,6,0,0,0,2,0,1,0,5,0,1,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,6,0,0,2,2,4,4,2,7,0,2,1,0,1,0,4,1,7,2,12,0,3,0,2,2,1,0,1,0,0,4,0,2,3,2,0,1,1,0,0,Class_9
145347,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1,3,0,0,2,15,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Class_6
25454,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Class_6
83692,1,1,0,1,0,2,0,0,0,0,2,0,7,0,0,0,1,0,2,3,0,0,5,0,1,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,Class_9
49123,0,0,38,10,0,2,0,2,5,1,1,0,3,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,1,0,Class_8
55447,0,1,1,2,0,3,0,0,9,0,0,0,4,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,2,12,1,0,0,0,2,0,2,5,0,1,28,0,1,0,1,1,0,4,3,1,0,0,0,0,0,0,1,0,2,1,0,Class_6
154254,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
128903,1,7,1,18,10,1,0,0,0,1,9,0,0,1,0,0,6,0,0,5,2,0,0,0,1,8,1,0,23,6,1,2,1,2,1,0,0,2,0,1,0,2,0,10,0,1,2,1,0,0,1,3,2,0,8,1,3,2,0,2,1,2,16,0,0,16,5,0,3,1,0,0,0,1,1,Class_8
193654,0,1,2,0,9,0,8,0,5,3,1,0,6,1,0,0,0,0,3,2,1,0,8,0,3,3,0,0,1,2,1,7,20,2,0,2,1,2,0,2,9,1,1,1,1,0,0,0,0,0,1,2,4,0,59,1,1,0,0,0,1,0,0,0,6,6,0,12,2,0,0,0,4,16,0,Class_8
16952,0,1,0,1,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,4,0,0,3,2,0,0,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,5,0,0,0,2,0,0,2,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Class_8
105223,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Class_6
60590,0,2,0,0,0,0,0,0,0,36,1,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,6,0,0,0,5,1,0,0,0,1,0,0,9,0,0,18,1,2,1,0,5,0,2,2,0,0,0,0,0,0,7,1,0,0,0,2,Class_2
122169,6,10,1,0,0,27,0,20,11,10,1,0,10,0,22,2,2,0,9,4,2,0,0,0,1,2,0,0,8,2,4,6,5,4,2,0,0,2,0,0,1,0,0,7,10,0,3,0,0,1,1,0,0,0,8,0,3,0,16,1,6,0,14,3,1,3,1,7,0,2,10,1,2,27,1,Class_6
185506,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
38621,0,0,13,1,4,0,11,2,3,0,3,0,22,0,2,0,0,0,2,7,5,2,0,1,0,0,1,3,1,6,1,1,0,0,1,0,0,3,2,8,1,1,0,1,1,1,0,2,0,0,0,0,0,1,5,0,4,1,1,1,0,3,11,0,0,0,0,13,0,0,2,0,0,0,0,Class_8
167039,0,0,4,0,1,0,0,0,1,0,0,0,7,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,4,2,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,Class_6
83077,0,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,0,0,2,0,0,0,3,0,1,14,0,3,0,0,0,0,1,0,0,0,3,0,0,0,1,0,4,2,0,0,0,0,0,0,3,4,0,3,0,2,2,Class_9
99226,2,21,6,3,1,1,0,1,0,0,0,0,0,1,1,0,2,5,2,4,3,1,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,2,0,0,3,1,6,1,0,0,29,14,0,0,1,0,3,1,0,0,0,4,0,0,0,1,2,0,0,1,0,Class_7
105868,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,13,0,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Class_8
167213,5,0,0,0,0,0,35,8,0,3,0,0,7,0,2,0,0,0,12,2,0,0,0,0,1,6,0,5,1,45,1,2,1,3,2,1,0,7,1,1,0,2,1,6,3,6,0,1,0,0,32,0,1,2,27,0,2,0,0,0,2,1,6,0,2,8,1,1,2,0,1,0,6,0,0,Class_9
114335,0,0,5,0,3,5,0,3,2,0,2,0,2,0,0,0,1,0,1,0,1,3,0,0,2,3,1,3,1,0,1,1,0,0,0,0,2,1,2,2,3,0,0,3,0,0,0,0,1,0,2,2,1,1,5,0,3,0,2,0,1,1,1,0,0,2,0,0,0,1,0,0,2,1,0,Class_9
159923,0,0,1,0,0,1,3,5,3,3,1,1,0,0,2,0,0,0,0,7,1,0,0,0,0,3,0,1,0,3,0,2,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,59,1,0,10,1,2,0,4,0,16,0,0,11,0,28,1,0,0,0,0,0,0,4,3,0,0,0,0,Class_5
13396,0,0,0,3,11,0,0,0,6,0,0,0,5,32,4,2,0,0,1,8,0,0,0,0,0,2,0,0,2,2,0,1,0,0,1,0,0,0,0,5,1,0,0,1,2,2,0,0,1,0,0,4,0,8,10,10,9,0,3,0,3,1,10,1,0,2,0,2,1,0,0,0,0,0,0,Class_8
177264,0,0,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,59,1,0,0,0,1,10,1,0,0,0,1,1,0,1,0,0,3,0,0,0,1,0,1,1,1,0,4,0,0,0,0,2,0,0,10,0,6,0,0,0,0,2,0,3,0,0,2,0,2,3,0,1,0,0,0,Class_1
71382,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,4,0,2,20,0,1,0,1,0,0,0,2,0,3,0,0,0,1,0,0,1,4,7,0,0,0,2,0,2,0,59,0,0,0,2,0,1,0,3,0,1,0,0,2,0,1,0,4,0,21,1,0,0,0,0,0,1,0,0,Class_8
129819,1,4,0,0,1,1,27,0,7,0,0,0,0,2,3,0,0,0,3,2,1,0,0,0,3,5,1,0,0,2,1,1,2,0,1,8,0,0,0,1,0,1,0,1,1,0,0,0,0,0,4,4,1,0,1,3,3,0,0,2,0,0,3,7,0,0,0,0,2,1,1,0,0,0,0,Class_8
187013,11,2,0,0,0,0,0,0,7,0,0,0,5,1,0,0,0,0,2,0,0,0,1,0,0,2,2,0,1,0,1,2,0,10,1,0,0,13,0,1,1,0,0,5,1,0,0,0,1,4,1,0,1,5,5,1,1,0,1,1,2,0,1,2,0,0,0,13,0,0,1,0,1,2,0,Class_7
25142,0,1,0,0,0,0,0,0,0,0,6,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Class_7
